T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2011-2012

"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2011-2012",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"TRADITIONAL ISD/CSD","Male",19105
"2011-2012",10,"DALLAS COUNTY","RICHLAND COLLEGIATE HIGH SCHOOL",057840,"OPEN ENROLLMENT CHARTER","Female",280
"2011-2012",10,"DALLAS COUNTY","RICHLAND COLLEGIATE HIGH SCHOOL",057840,"OPEN ENROLLMENT CHARTER","Male",152
"2011-2012",15,"SAN SABA COUNTY","RICHLAND SPRINGS ISD",206902,"TRADITIONAL ISD/CSD","Female",53
"2011-2012",15,"SAN SABA COUNTY","RICHLAND SPRINGS ISD",206902,"TRADITIONAL ISD/CSD","Male",83
"2011-2012",12,"MCLENNAN COUNTY","RIESEL ISD",161912,"TRADITIONAL ISD/CSD","Female",276
"2011-2012",12,"MCLENNAN COUNTY","RIESEL ISD",161912,"TRADITIONAL ISD/CSD","Male",304
"2011-2012",01,"STARR COUNTY","RIO GRANDE CITY CISD",214901,"TRADITIONAL ISD/CSD","Female",5277
"2011-2012",01,"STARR COUNTY","RIO GRANDE CITY CISD",214901,"TRADITIONAL ISD/CSD","Male",5562
"2011-2012",01,"CAMERON COUNTY","RIO HONDO ISD",031911,"TRADITIONAL ISD/CSD","Female",1042
"2011-2012",01,"CAMERON COUNTY","RIO HONDO ISD",031911,"TRADITIONAL ISD/CSD","Male",1150
"2011-2012",11,"JOHNSON COUNTY","RIO VISTA ISD",126907,"TRADITIONAL ISD/CSD","Female",407
"2011-2012",11,"JOHNSON COUNTY","RIO VISTA ISD",126907,"TRADITIONAL ISD/CSD","Male",460
"2011-2012",17,"LUBBOCK COUNTY","RISE ACADEMY",152802,"OPEN ENROLLMENT CHARTER","Female",112
"2011-2012",17,"LUBBOCK COUNTY","RISE ACADEMY",152802,"OPEN ENROLLMENT CHARTER","Male",108
"2011-2012",14,"EASTLAND COUNTY","RISING STAR ISD",067908,"TRADITIONAL ISD/CSD","Female",88
"2011-2012",14,"EASTLAND COUNTY","RISING STAR ISD",067908,"TRADITIONAL ISD/CSD","Male",110
"2011-2012",16,"POTTER COUNTY","RIVER ROAD ISD",188902,"TRADITIONAL ISD/CSD","Female",758
"2011-2012",16,"POTTER COUNTY","RIVER ROAD ISD",188902,"TRADITIONAL ISD/CSD","Male",756
"2011-2012",08,"RED RIVER COUNTY","RIVERCREST ISD",194903,"TRADITIONAL ISD/CSD","Female",335
"2011-2012",08,"RED RIVER COUNTY","RIVERCREST ISD",194903,"TRADITIONAL ISD/CSD","Male",382
"2011-2012",02,"KLEBERG COUNTY","RIVIERA ISD",137903,"TRADITIONAL ISD/CSD","Female",223
"2011-2012",02,"KLEBERG COUNTY","RIVIERA ISD",137903,"TRADITIONAL ISD/CSD","Male",253
"2011-2012",15,"COKE COUNTY","ROBERT LEE ISD",041902,"TRADITIONAL ISD/CSD","Female",119
"2011-2012",15,"COKE COUNTY","ROBERT LEE ISD",041902,"TRADITIONAL ISD/CSD","Male",113
"2011-2012",12,"MCLENNAN COUNTY","ROBINSON ISD",161922,"TRADITIONAL ISD/CSD","Female",1063
"2011-2012",12,"MCLENNAN COUNTY","ROBINSON ISD",161922,"TRADITIONAL ISD/CSD","Male",1147
"2011-2012",02,"NUECES COUNTY","ROBSTOWN ISD",178909,"TRADITIONAL ISD/CSD","Female",1579
"2011-2012",02,"NUECES COUNTY","ROBSTOWN ISD",178909,"TRADITIONAL ISD/CSD","Male",1686
"2011-2012",14,"FISHER COUNTY","ROBY CISD",076903,"TRADITIONAL ISD/CSD","Female",118
"2011-2012",14,"FISHER COUNTY","ROBY CISD",076903,"TRADITIONAL ISD/CSD","Male",151
"2011-2012",15,"MCCULLOCH COUNTY","ROCHELLE ISD",160904,"TRADITIONAL ISD/CSD","Female",93
"2011-2012",15,"MCCULLOCH COUNTY","ROCHELLE ISD",160904,"TRADITIONAL ISD/CSD","Male",90
"2011-2012",06,"MILAM COUNTY","ROCKDALE ISD",166904,"TRADITIONAL ISD/CSD","Female",790
"2011-2012",06,"MILAM COUNTY","ROCKDALE ISD",166904,"TRADITIONAL ISD/CSD","Male",832
"2011-2012",15,"EDWARDS COUNTY","ROCKSPRINGS ISD",069901,"TRADITIONAL ISD/CSD","Female",130
"2011-2012",15,"EDWARDS COUNTY","ROCKSPRINGS ISD",069901,"TRADITIONAL ISD/CSD","Male",158
"2011-2012",10,"ROCKWALL COUNTY","ROCKWALL ISD",199901,"TRADITIONAL ISD/CSD","Female",6993
"2011-2012",10,"ROCKWALL COUNTY","ROCKWALL ISD",199901,"TRADITIONAL ISD/CSD","Male",7337
"2011-2012",12,"BELL COUNTY","ROGERS ISD",014907,"TRADITIONAL ISD/CSD","Female",415
"2011-2012",12,"BELL COUNTY","ROGERS ISD",014907,"TRADITIONAL ISD/CSD","Male",446
"2011-2012",01,"STARR COUNTY","ROMA ISD",214903,"TRADITIONAL ISD/CSD","Female",3324
"2011-2012",01,"STARR COUNTY","ROMA ISD",214903,"TRADITIONAL ISD/CSD","Male",3310
"2011-2012",17,"LUBBOCK COUNTY","ROOSEVELT ISD",152908,"TRADITIONAL ISD/CSD","Female",523
"2011-2012",17,"LUBBOCK COUNTY","ROOSEVELT ISD",152908,"TRADITIONAL ISD/CSD","Male",578
"2011-2012",17,"HOCKLEY COUNTY","ROPES ISD",110905,"TRADITIONAL ISD/CSD","Female",164
"2011-2012",17,"HOCKLEY COUNTY","ROPES ISD",110905,"TRADITIONAL ISD/CSD","Male",172
"2011-2012",14,"NOLAN COUNTY","ROSCOE ISD",177901,"TRADITIONAL ISD/CSD","Female",162
"2011-2012",14,"NOLAN COUNTY","ROSCOE ISD",177901,"TRADITIONAL ISD/CSD","Male",205
"2011-2012",12,"FALLS COUNTY","ROSEBUD-LOTT ISD",073905,"TRADITIONAL ISD/CSD","Female",331
"2011-2012",12,"FALLS COUNTY","ROSEBUD-LOTT ISD",073905,"TRADITIONAL ISD/CSD","Male",394
"2011-2012",14,"FISHER COUNTY","ROTAN ISD",076904,"TRADITIONAL ISD/CSD","Female",163
"2011-2012",14,"FISHER COUNTY","ROTAN ISD",076904,"TRADITIONAL ISD/CSD","Male",147
"2011-2012",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"TRADITIONAL ISD/CSD","Female",21893
"2011-2012",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"TRADITIONAL ISD/CSD","Male",23141
"2011-2012",13,"FAYETTE COUNTY","ROUND TOP-CARMINE ISD",075908,"TRADITIONAL ISD/CSD","Female",141
"2011-2012",13,"FAYETTE COUNTY","ROUND TOP-CARMINE ISD",075908,"TRADITIONAL ISD/CSD","Male",111
"2011-2012",08,"LAMAR COUNTY","ROXTON ISD",139908,"TRADITIONAL ISD/CSD","Female",88
"2011-2012",08,"LAMAR COUNTY","ROXTON ISD",139908,"TRADITIONAL ISD/CSD","Male",104
"2011-2012",04,"WALLER COUNTY","ROYAL ISD",237905,"TRADITIONAL ISD/CSD","Female",1012
"2011-2012",04,"WALLER COUNTY","ROYAL ISD",237905,"TRADITIONAL ISD/CSD","Male",1095
"2011-2012",10,"ROCKWALL COUNTY","ROYSE CITY ISD",199902,"TRADITIONAL ISD/CSD","Female",2246
"2011-2012",10,"ROCKWALL COUNTY","ROYSE CITY ISD",199902,"TRADITIONAL ISD/CSD","Male",2407
"2011-2012",14,"HASKELL COUNTY","RULE ISD",104903,"TRADITIONAL ISD/CSD","Female",45
"2011-2012",14,"HASKELL COUNTY","RULE ISD",104903,"TRADITIONAL ISD/CSD","Male",76
"2011-2012",03,"KARNES COUNTY","RUNGE ISD",128903,"TRADITIONAL ISD/CSD","Female",152
"2011-2012",03,"KARNES COUNTY","RUNGE ISD",128903,"TRADITIONAL ISD/CSD","Male",170
"2011-2012",07,"CHEROKEE COUNTY","RUSK ISD",037907,"TRADITIONAL ISD/CSD","Female",1075
"2011-2012",07,"CHEROKEE COUNTY","RUSK ISD",037907,"TRADITIONAL ISD/CSD","Male",1118
"2011-2012",10,"GRAYSON COUNTY","S AND S CISD",091914,"TRADITIONAL ISD/CSD","Female",385
"2011-2012",10,"GRAYSON COUNTY","S AND S CISD",091914,"TRADITIONAL ISD/CSD","Male",437
"2011-2012",20,"UVALDE COUNTY","SABINAL ISD",232902,"TRADITIONAL ISD/CSD","Female",284
"2011-2012",20,"UVALDE COUNTY","SABINAL ISD",232902,"TRADITIONAL ISD/CSD","Male",264
"2011-2012",07,"GREGG COUNTY","SABINE ISD",092906,"TRADITIONAL ISD/CSD","Female",610
"2011-2012",07,"GREGG COUNTY","SABINE ISD",092906,"TRADITIONAL ISD/CSD","Male",667
"2011-2012",05,"JEFFERSON COUNTY","SABINE PASS ISD",123913,"TRADITIONAL ISD/CSD","Female",183
"2011-2012",05,"JEFFERSON COUNTY","SABINE PASS ISD",123913,"TRADITIONAL ISD/CSD","Male",163
"2011-2012",09,"MONTAGUE COUNTY","SAINT JO ISD",169911,"TRADITIONAL ISD/CSD","Female",140
"2011-2012",09,"MONTAGUE COUNTY","SAINT JO ISD",169911,"TRADITIONAL ISD/CSD","Male",140
"2011-2012",12,"BELL COUNTY","SALADO ISD",014908,"TRADITIONAL ISD/CSD","Female",646
"2011-2012",12,"BELL COUNTY","SALADO ISD",014908,"TRADITIONAL ISD/CSD","Male",743
"2011-2012",08,"HOPKINS COUNTY","SALTILLO ISD",112909,"TRADITIONAL ISD/CSD","Female",128
"2011-2012",08,"HOPKINS COUNTY","SALTILLO ISD",112909,"TRADITIONAL ISD/CSD","Male",125
"2011-2012",10,"FANNIN COUNTY","SAM RAYBURN ISD",074917,"TRADITIONAL ISD/CSD","Female",225
"2011-2012",10,"FANNIN COUNTY","SAM RAYBURN ISD",074917,"TRADITIONAL ISD/CSD","Male",254
"2011-2012",16,"COLLINGSWORTH COUNTY","SAMNORWOOD ISD",044904,"TRADITIONAL ISD/CSD","Female",17
"2011-2012",16,"COLLINGSWORTH COUNTY","SAMNORWOOD ISD",044904,"TRADITIONAL ISD/CSD","Male",11
"2011-2012",15,"TOM GREEN COUNTY","SAN ANGELO ISD",226903,"TRADITIONAL ISD/CSD","Female",7080
"2011-2012",15,"TOM GREEN COUNTY","SAN ANGELO ISD",226903,"TRADITIONAL ISD/CSD","Male",7493
"2011-2012",20,"BEXAR COUNTY","SAN ANTONIO CAN HIGH SCHOOL",015817,"OPEN ENROLLMENT CHARTER","Female",218
"2011-2012",20,"BEXAR COUNTY","SAN ANTONIO CAN HIGH SCHOOL",015817,"OPEN ENROLLMENT CHARTER","Male",212
"2011-2012",20,"BEXAR COUNTY","SAN ANTONIO ISD",015907,"TRADITIONAL ISD/CSD","Female",26736
"2011-2012",20,"BEXAR COUNTY","SAN ANTONIO ISD",015907,"TRADITIONAL ISD/CSD","Male",27658
"2011-2012",20,"BEXAR COUNTY","SAN ANTONIO SCHOOL FOR INQUIRY & C",015820,"OPEN ENROLLMENT CHARTER","Female",220
"2011-2012",20,"BEXAR COUNTY","SAN ANTONIO SCHOOL FOR INQUIRY & C",015820,"OPEN ENROLLMENT CHARTER","Male",197
"2011-2012",20,"BEXAR COUNTY","SAN ANTONIO TECHNOLOGY ACADEMY",015823,"OPEN ENROLLMENT CHARTER","Female",41
"2011-2012",20,"BEXAR COUNTY","SAN ANTONIO TECHNOLOGY ACADEMY",015823,"OPEN ENROLLMENT CHARTER","Male",43
"2011-2012",07,"SAN AUGUSTINE COUNTY","SAN AUGUSTINE ISD",203901,"TRADITIONAL ISD/CSD","Female",400
"2011-2012",07,"SAN AUGUSTINE COUNTY","SAN AUGUSTINE ISD",203901,"TRADITIONAL ISD/CSD","Male",441
"2011-2012",01,"CAMERON COUNTY","SAN BENITO CISD",031912,"TRADITIONAL ISD/CSD","Female",5413
"2011-2012",01,"CAMERON COUNTY","SAN BENITO CISD",031912,"TRADITIONAL ISD/CSD","Male",5974
"2011-2012",02,"DUVAL COUNTY","SAN DIEGO ISD",066902,"TRADITIONAL ISD/CSD","Female",649
"2011-2012",02,"DUVAL COUNTY","SAN DIEGO ISD",066902,"TRADITIONAL ISD/CSD","Male",673
"2011-2012",19,"EL PASO COUNTY","SAN ELIZARIO ISD",071904,"TRADITIONAL ISD/CSD","Female",2030
"2011-2012",19,"EL PASO COUNTY","SAN ELIZARIO ISD",071904,"TRADITIONAL ISD/CSD","Male",2147
"2011-2012",15,"VAL VERDE COUNTY","SAN FELIPE-DEL RIO CISD",233901,"TRADITIONAL ISD/CSD","Female",5106
"2011-2012",15,"VAL VERDE COUNTY","SAN FELIPE-DEL RIO CISD",233901,"TRADITIONAL ISD/CSD","Male",5275
"2011-2012",01,"STARR COUNTY","SAN ISIDRO ISD",214902,"TRADITIONAL ISD/CSD","Female",130
"2011-2012",01,"STARR COUNTY","SAN ISIDRO ISD",214902,"TRADITIONAL ISD/CSD","Male",161
"2011-2012",13,"HAYS COUNTY","SAN MARCOS CISD",105902,"TRADITIONAL ISD/CSD","Female",3580
"2011-2012",13,"HAYS COUNTY","SAN MARCOS CISD",105902,"TRADITIONAL ISD/CSD","Male",3933
"2011-2012",01,"WILLACY COUNTY","SAN PERLITA ISD",245904,"TRADITIONAL ISD/CSD","Female",145
"2011-2012",01,"WILLACY COUNTY","SAN PERLITA ISD",245904,"TRADITIONAL ISD/CSD","Male",146
"2011-2012",15,"SAN SABA COUNTY","SAN SABA ISD",206901,"TRADITIONAL ISD/CSD","Female",340
"2011-2012",15,"SAN SABA COUNTY","SAN SABA ISD",206901,"TRADITIONAL ISD/CSD","Male",367
"2011-2012",18,"BREWSTER COUNTY","SAN VICENTE ISD",022903,"TRADITIONAL ISD/CSD","Female",8
"2011-2012",18,"BREWSTER COUNTY","SAN VICENTE ISD",022903,"TRADITIONAL ISD/CSD","Male",8
"2011-2012",17,"DAWSON COUNTY","SANDS CISD",058909,"TRADITIONAL ISD/CSD","Female",95
"2011-2012",17,"DAWSON COUNTY","SANDS CISD",058909,"TRADITIONAL ISD/CSD","Male",129
"2011-2012",16,"HUTCHINSON COUNTY","SANFORD-FRITCH ISD",117903,"TRADITIONAL ISD/CSD","Female",401
"2011-2012",16,"HUTCHINSON COUNTY","SANFORD-FRITCH ISD",117903,"TRADITIONAL ISD/CSD","Male",438
"2011-2012",11,"DENTON COUNTY","SANGER ISD",061908,"TRADITIONAL ISD/CSD","Female",1233
"2011-2012",11,"DENTON COUNTY","SANGER ISD",061908,"TRADITIONAL ISD/CSD","Male",1367
"2011-2012",15,"COLEMAN COUNTY","SANTA ANNA ISD",042903,"TRADITIONAL ISD/CSD","Female",124
"2011-2012",15,"COLEMAN COUNTY","SANTA ANNA ISD",042903,"TRADITIONAL ISD/CSD","Male",138
"2011-2012",04,"GALVESTON COUNTY","SANTA FE ISD",084909,"TRADITIONAL ISD/CSD","Female",2226
"2011-2012",04,"GALVESTON COUNTY","SANTA FE ISD",084909,"TRADITIONAL ISD/CSD","Male",2386
"2011-2012",02,"KLEBERG COUNTY","SANTA GERTRUDIS ISD",137904,"TRADITIONAL ISD/CSD","Female",218
"2011-2012",02,"KLEBERG COUNTY","SANTA GERTRUDIS ISD",137904,"TRADITIONAL ISD/CSD","Male",229
"2011-2012",01,"CAMERON COUNTY","SANTA MARIA ISD",031913,"TRADITIONAL ISD/CSD","Female",343
"2011-2012",01,"CAMERON COUNTY","SANTA MARIA ISD",031913,"TRADITIONAL ISD/CSD","Male",323
"2011-2012",01,"CAMERON COUNTY","SANTA ROSA ISD",031914,"TRADITIONAL ISD/CSD","Female",574
"2011-2012",01,"CAMERON COUNTY","SANTA ROSA ISD",031914,"TRADITIONAL ISD/CSD","Male",611
"2011-2012",11,"PALO PINTO COUNTY","SANTO ISD",182904,"TRADITIONAL ISD/CSD","Female",242
"2011-2012",11,"PALO PINTO COUNTY","SANTO ISD",182904,"TRADITIONAL ISD/CSD","Male",284
"2011-2012",10,"FANNIN COUNTY","SAVOY ISD",074911,"TRADITIONAL ISD/CSD","Female",146
"2011-2012",10,"FANNIN COUNTY","SAVOY ISD",074911,"TRADITIONAL ISD/CSD","Male",145
"2011-2012",20,"GUADALUPE COUNTY","SCHERTZ-CIBOLO-U CITY ISD",094902,"TRADITIONAL ISD/CSD","Female",6308
"2011-2012",20,"GUADALUPE COUNTY","SCHERTZ-CIBOLO-U CITY ISD",094902,"TRADITIONAL ISD/CSD","Male",6752
"2011-2012",15,"SCHLEICHER COUNTY","SCHLEICHER ISD",207901,"TRADITIONAL ISD/CSD","Female",282
"2011-2012",15,"SCHLEICHER COUNTY","SCHLEICHER ISD",207901,"TRADITIONAL ISD/CSD","Male",305
"2011-2012",20,"BEXAR COUNTY","SCHOOL OF EXCELLENCE IN EDUCATION",015806,"OPEN ENROLLMENT CHARTER","Female",814
"2011-2012",20,"BEXAR COUNTY","SCHOOL OF EXCELLENCE IN EDUCATION",015806,"OPEN ENROLLMENT CHARTER","Male",855
"2011-2012",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY",015827,"OPEN ENROLLMENT CHARTER","Female",373
"2011-2012",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY",015827,"OPEN ENROLLMENT CHARTER","Male",487
"2011-2012",02,"NUECES COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY C",178809,"OPEN ENROLLMENT CHARTER","Female",198
"2011-2012",02,"NUECES COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY C",178809,"OPEN ENROLLMENT CHARTER","Male",217
"2011-2012",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY D",015831,"OPEN ENROLLMENT CHARTER","Female",172
"2011-2012",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY D",015831,"OPEN ENROLLMENT CHARTER","Male",227
"2011-2012",13,"FAYETTE COUNTY","SCHULENBURG ISD",075903,"TRADITIONAL ISD/CSD","Female",354
"2011-2012",13,"FAYETTE COUNTY","SCHULENBURG ISD",075903,"TRADITIONAL ISD/CSD","Male",357
"2011-2012",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"TRADITIONAL ISD/CSD","Female",476
"2011-2012",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"TRADITIONAL ISD/CSD","Male",495
"2011-2012",17,"GAINES COUNTY","SEAGRAVES ISD",083901,"TRADITIONAL ISD/CSD","Female",299
"2011-2012",17,"GAINES COUNTY","SEAGRAVES ISD",083901,"TRADITIONAL ISD/CSD","Male",302
"2011-2012",06,"AUSTIN COUNTY","SEALY ISD",008902,"TRADITIONAL ISD/CSD","Female",1278
"2011-2012",06,"AUSTIN COUNTY","SEALY ISD",008902,"TRADITIONAL ISD/CSD","Male",1406
"2011-2012",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"OPEN ENROLLMENT CHARTER","Female",206
"2011-2012",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"OPEN ENROLLMENT CHARTER","Male",206
"2011-2012",13,"GUADALUPE COUNTY","SEGUIN ISD",094901,"TRADITIONAL ISD/CSD","Female",3637
"2011-2012",13,"GUADALUPE COUNTY","SEGUIN ISD",094901,"TRADITIONAL ISD/CSD","Male",3803
"2011-2012",17,"GAINES COUNTY","SEMINOLE ISD",083903,"TRADITIONAL ISD/CSD","Female",1238
"2011-2012",17,"GAINES COUNTY","SEMINOLE ISD",083903,"TRADITIONAL ISD/CSD","Male",1272
"2011-2012",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"OPEN ENROLLMENT CHARTER","Female",433
"2011-2012",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"OPEN ENROLLMENT CHARTER","Male",398
"2011-2012",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"TRADITIONAL ISD/CSD","Female",284
"2011-2012",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"TRADITIONAL ISD/CSD","Male",286
"2011-2012",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"TRADITIONAL ISD/CSD","Female",786
"2011-2012",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"TRADITIONAL ISD/CSD","Male",804
"2011-2012",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"TRADITIONAL ISD/CSD","Female",201
"2011-2012",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"TRADITIONAL ISD/CSD","Male",220
"2011-2012",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"TRADITIONAL ISD/CSD","Female",4876
"2011-2012",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"TRADITIONAL ISD/CSD","Male",5289
"2011-2012",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"OPEN ENROLLMENT CHARTER","Female",438
"2011-2012",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"OPEN ENROLLMENT CHARTER","Male",477
"2011-2012",07,"SHELBY COUNTY","SHELBYVILLE ISD",210903,"TRADITIONAL ISD/CSD","Female",391
"2011-2012",07,"SHELBY COUNTY","SHELBYVILLE ISD",210903,"TRADITIONAL ISD/CSD","Male",386
"2011-2012",04,"HARRIS COUNTY","SHELDON ISD",101924,"TRADITIONAL ISD/CSD","Female",3507
"2011-2012",04,"HARRIS COUNTY","SHELDON ISD",101924,"TRADITIONAL ISD/CSD","Male",3652
"2011-2012",06,"SAN JACINTO COUNTY","SHEPHERD ISD",204904,"TRADITIONAL ISD/CSD","Female",968
"2011-2012",06,"SAN JACINTO COUNTY","SHEPHERD ISD",204904,"TRADITIONAL ISD/CSD","Male",965
"2011-2012",10,"GRAYSON COUNTY","SHERMAN ISD",091906,"TRADITIONAL ISD/CSD","Female",3380
"2011-2012",10,"GRAYSON COUNTY","SHERMAN ISD",091906,"TRADITIONAL ISD/CSD","Male",3527
"2011-2012",03,"LAVACA COUNTY","SHINER ISD",143903,"TRADITIONAL ISD/CSD","Female",293
"2011-2012",03,"LAVACA COUNTY","SHINER ISD",143903,"TRADITIONAL ISD/CSD","Male",288
"2011-2012",14,"COMANCHE COUNTY","SIDNEY ISD",047905,"TRADITIONAL ISD/CSD","Female",56
"2011-2012",14,"COMANCHE COUNTY","SIDNEY ISD",047905,"TRADITIONAL ISD/CSD","Male",55
"2011-2012",19,"HUDSPETH COUNTY","SIERRA BLANCA ISD",115902,"TRADITIONAL ISD/CSD","Female",84
"2011-2012",19,"HUDSPETH COUNTY","SIERRA BLANCA ISD",115902,"TRADITIONAL ISD/CSD","Male",77
"2011-2012",05,"HARDIN COUNTY","SILSBEE ISD",100904,"TRADITIONAL ISD/CSD","Female",1349
"2011-2012",05,"HARDIN COUNTY","SILSBEE ISD",100904,"TRADITIONAL ISD/CSD","Male",1471
"2011-2012",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Female",87
"2011-2012",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Male",93
"2011-2012",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Female",260
"2011-2012",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Male",282
"2011-2012",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Female",1042
"2011-2012",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Male",1123
"2011-2012",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Female",30
"2011-2012",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Male",27
"2011-2012",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Female",415
"2011-2012",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Male",398
"2011-2012",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Female",643
"2011-2012",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Male",665
"2011-2012",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Female",122
"2011-2012",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Male",121
"2011-2012",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Female",220
"2011-2012",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Male",212
"2011-2012",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Female",829
"2011-2012",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Male",895
"2011-2012",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Female",188
"2011-2012",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Male",199
"2011-2012",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Female",255
"2011-2012",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Male",300
"2011-2012",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Female",1338
"2011-2012",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Male",1409
"2011-2012",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Female",21363
"2011-2012",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Male",22309
"2011-2012",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Female",1864
"2011-2012",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Male",1988
"2011-2012",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Female",217
"2011-2012",06,"BURLESON COUNTY","SOMERVILLE ISD",026902,"TRADITIONAL ISD/CSD","Male",247
"2011-2012",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Female",425
"2011-2012",15,"SUTTON COUNTY","SONORA ISD",218901,"TRADITIONAL ISD/CSD","Male",486
"2011-2012",17,"LUBBOCK COUNTY","SOUTH PLAINS",152803,"OPEN ENROLLMENT CHARTER","Female",105
"2011-2012",17,"LUBBOCK COUNTY","SOUTH PLAINS",152803,"OPEN ENROLLMENT CHARTER","Male",88
"2011-2012",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Female",4731
"2011-2012",20,"BEXAR COUNTY","SOUTH SAN ANTONIO ISD",015908,"TRADITIONAL ISD/CSD","Male",4999
"2011-2012",01,"HIDALGO COUNTY","SOUTH TEXAS EDUCATIONAL TECHNOLOGI",108802,"OPEN ENROLLMENT CHARTER","Female",408
"2011-2012",01,"HIDALGO COUNTY","SOUTH TEXAS EDUCATIONAL TECHNOLOGI",108802,"OPEN ENROLLMENT CHARTER","Male",404
"2011-2012",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Female",1741
"2011-2012",01,"CAMERON COUNTY","SOUTH TEXAS ISD",031916,"TRADITIONAL ISD/CSD","Male",1496
"2011-2012",17,"GARZA COUNTY","SOUTHLAND ISD",085903,"TRADITIONAL ISD/CSD","Female",79
"2011-2012",17,"GARZA COUNTY","SOUTHLAND ISD",085903,"TRADITIONAL ISD/CSD","Male",80
