T E X A S  E D U C A T I O N  A G E N C Y

PEIMS Student Enrollment Data for 2013-2014

"Year","Region","County Name","District Name","District Number","Charter Status","Gender Name","Enrollment by Gender"
"2013-2014",02,"KLEBERG COUNTY","RICARDO ISD",137902,"TRADITIONAL ISD/CSD","Male",340
"2013-2014",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Female",595
"2013-2014",03,"COLORADO COUNTY","RICE CISD",045903,"TRADITIONAL ISD/CSD","Male",668
"2013-2014",12,"NAVARRO COUNTY","RICE ISD",175911,"TRADITIONAL ISD/CSD","Female",440
"2013-2014",12,"NAVARRO COUNTY","RICE ISD",175911,"TRADITIONAL ISD/CSD","Male",468
"2013-2014",16,"POTTER COUNTY","RICHARD MILBURN ACADEMY (AMARILLO)",188801,"OPEN ENROLLMENT CHARTER","Female",120
"2013-2014",16,"POTTER COUNTY","RICHARD MILBURN ACADEMY (AMARILLO)",188801,"OPEN ENROLLMENT CHARTER","Male",93
"2013-2014",18,"ECTOR COUNTY","RICHARD MILBURN ACADEMY (ECTOR COU",068801,"OPEN ENROLLMENT CHARTER","Female",377
"2013-2014",18,"ECTOR COUNTY","RICHARD MILBURN ACADEMY (ECTOR COU",068801,"OPEN ENROLLMENT CHARTER","Male",337
"2013-2014",11,"TARRANT COUNTY","RICHARD MILBURN ACADEMY (FORT WORT",220812,"OPEN ENROLLMENT CHARTER","Female",97
"2013-2014",11,"TARRANT COUNTY","RICHARD MILBURN ACADEMY (FORT WORT",220812,"OPEN ENROLLMENT CHARTER","Male",104
"2013-2014",04,"HARRIS COUNTY","RICHARD MILBURN ACADEMY (SUBURBAN",101854,"OPEN ENROLLMENT CHARTER","Female",90
"2013-2014",04,"HARRIS COUNTY","RICHARD MILBURN ACADEMY (SUBURBAN",101854,"OPEN ENROLLMENT CHARTER","Male",106
"2013-2014",02,"NUECES COUNTY","RICHARD MILBURN ALTER HIGH SCHOOL",178804,"OPEN ENROLLMENT CHARTER","Female",108
"2013-2014",12,"BELL COUNTY","RICHARD MILBURN ALTER HIGH SCHOOL",014801,"OPEN ENROLLMENT CHARTER","Female",74
"2013-2014",02,"NUECES COUNTY","RICHARD MILBURN ALTER HIGH SCHOOL",178804,"OPEN ENROLLMENT CHARTER","Male",105
"2013-2014",12,"BELL COUNTY","RICHARD MILBURN ALTER HIGH SCHOOL",014801,"OPEN ENROLLMENT CHARTER","Male",66
"2013-2014",06,"GRIMES COUNTY","RICHARDS ISD",093905,"TRADITIONAL ISD/CSD","Female",69
"2013-2014",06,"GRIMES COUNTY","RICHARDS ISD",093905,"TRADITIONAL ISD/CSD","Male",77
"2013-2014",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"TRADITIONAL ISD/CSD","Female",18647
"2013-2014",10,"DALLAS COUNTY","RICHARDSON ISD",057916,"TRADITIONAL ISD/CSD","Male",19636
"2013-2014",10,"DALLAS COUNTY","RICHLAND COLLEGIATE HIGH SCHOOL",057840,"OPEN ENROLLMENT CHARTER","Female",294
"2013-2014",10,"DALLAS COUNTY","RICHLAND COLLEGIATE HIGH SCHOOL",057840,"OPEN ENROLLMENT CHARTER","Male",166
"2013-2014",15,"SAN SABA COUNTY","RICHLAND SPRINGS ISD",206902,"TRADITIONAL ISD/CSD","Female",55
"2013-2014",15,"SAN SABA COUNTY","RICHLAND SPRINGS ISD",206902,"TRADITIONAL ISD/CSD","Male",65
"2013-2014",12,"MCLENNAN COUNTY","RIESEL ISD",161912,"TRADITIONAL ISD/CSD","Female",306
"2013-2014",12,"MCLENNAN COUNTY","RIESEL ISD",161912,"TRADITIONAL ISD/CSD","Male",282
"2013-2014",01,"STARR COUNTY","RIO GRANDE CITY CISD",214901,"TRADITIONAL ISD/CSD","Female",5386
"2013-2014",01,"STARR COUNTY","RIO GRANDE CITY CISD",214901,"TRADITIONAL ISD/CSD","Male",5524
"2013-2014",01,"CAMERON COUNTY","RIO HONDO ISD",031911,"TRADITIONAL ISD/CSD","Female",1043
"2013-2014",01,"CAMERON COUNTY","RIO HONDO ISD",031911,"TRADITIONAL ISD/CSD","Male",1126
"2013-2014",11,"JOHNSON COUNTY","RIO VISTA ISD",126907,"TRADITIONAL ISD/CSD","Female",392
"2013-2014",11,"JOHNSON COUNTY","RIO VISTA ISD",126907,"TRADITIONAL ISD/CSD","Male",384
"2013-2014",17,"LUBBOCK COUNTY","RISE ACADEMY",152802,"OPEN ENROLLMENT CHARTER","Female",142
"2013-2014",17,"LUBBOCK COUNTY","RISE ACADEMY",152802,"OPEN ENROLLMENT CHARTER","Male",119
"2013-2014",14,"EASTLAND COUNTY","RISING STAR ISD",067908,"TRADITIONAL ISD/CSD","Female",84
"2013-2014",14,"EASTLAND COUNTY","RISING STAR ISD",067908,"TRADITIONAL ISD/CSD","Male",96
"2013-2014",16,"POTTER COUNTY","RIVER ROAD ISD",188902,"TRADITIONAL ISD/CSD","Female",701
"2013-2014",16,"POTTER COUNTY","RIVER ROAD ISD",188902,"TRADITIONAL ISD/CSD","Male",721
"2013-2014",08,"RED RIVER COUNTY","RIVERCREST ISD",194903,"TRADITIONAL ISD/CSD","Female",339
"2013-2014",08,"RED RIVER COUNTY","RIVERCREST ISD",194903,"TRADITIONAL ISD/CSD","Male",366
"2013-2014",02,"KLEBERG COUNTY","RIVIERA ISD",137903,"TRADITIONAL ISD/CSD","Female",203
"2013-2014",02,"KLEBERG COUNTY","RIVIERA ISD",137903,"TRADITIONAL ISD/CSD","Male",232
"2013-2014",15,"COKE COUNTY","ROBERT LEE ISD",041902,"TRADITIONAL ISD/CSD","Female",123
"2013-2014",15,"COKE COUNTY","ROBERT LEE ISD",041902,"TRADITIONAL ISD/CSD","Male",119
"2013-2014",12,"MCLENNAN COUNTY","ROBINSON ISD",161922,"TRADITIONAL ISD/CSD","Female",1104
"2013-2014",12,"MCLENNAN COUNTY","ROBINSON ISD",161922,"TRADITIONAL ISD/CSD","Male",1169
"2013-2014",02,"NUECES COUNTY","ROBSTOWN ISD",178909,"TRADITIONAL ISD/CSD","Female",1427
"2013-2014",02,"NUECES COUNTY","ROBSTOWN ISD",178909,"TRADITIONAL ISD/CSD","Male",1546
"2013-2014",14,"FISHER COUNTY","ROBY CISD",076903,"TRADITIONAL ISD/CSD","Female",101
"2013-2014",14,"FISHER COUNTY","ROBY CISD",076903,"TRADITIONAL ISD/CSD","Male",137
"2013-2014",15,"MCCULLOCH COUNTY","ROCHELLE ISD",160904,"TRADITIONAL ISD/CSD","Female",109
"2013-2014",15,"MCCULLOCH COUNTY","ROCHELLE ISD",160904,"TRADITIONAL ISD/CSD","Male",95
"2013-2014",06,"MILAM COUNTY","ROCKDALE ISD",166904,"TRADITIONAL ISD/CSD","Female",759
"2013-2014",06,"MILAM COUNTY","ROCKDALE ISD",166904,"TRADITIONAL ISD/CSD","Male",814
"2013-2014",15,"EDWARDS COUNTY","ROCKSPRINGS ISD",069901,"TRADITIONAL ISD/CSD","Female",120
"2013-2014",15,"EDWARDS COUNTY","ROCKSPRINGS ISD",069901,"TRADITIONAL ISD/CSD","Male",156
"2013-2014",10,"ROCKWALL COUNTY","ROCKWALL ISD",199901,"TRADITIONAL ISD/CSD","Female",7133
"2013-2014",10,"ROCKWALL COUNTY","ROCKWALL ISD",199901,"TRADITIONAL ISD/CSD","Male",7493
"2013-2014",12,"BELL COUNTY","ROGERS ISD",014907,"TRADITIONAL ISD/CSD","Female",410
"2013-2014",12,"BELL COUNTY","ROGERS ISD",014907,"TRADITIONAL ISD/CSD","Male",452
"2013-2014",01,"STARR COUNTY","ROMA ISD",214903,"TRADITIONAL ISD/CSD","Female",3230
"2013-2014",01,"STARR COUNTY","ROMA ISD",214903,"TRADITIONAL ISD/CSD","Male",3260
"2013-2014",17,"LUBBOCK COUNTY","ROOSEVELT ISD",152908,"TRADITIONAL ISD/CSD","Female",500
"2013-2014",17,"LUBBOCK COUNTY","ROOSEVELT ISD",152908,"TRADITIONAL ISD/CSD","Male",553
"2013-2014",17,"HOCKLEY COUNTY","ROPES ISD",110905,"TRADITIONAL ISD/CSD","Female",158
"2013-2014",17,"HOCKLEY COUNTY","ROPES ISD",110905,"TRADITIONAL ISD/CSD","Male",156
"2013-2014",14,"NOLAN COUNTY","ROSCOE COLLEGIATE ISD",177901,"TRADITIONAL ISD/CSD","Female",236
"2013-2014",14,"NOLAN COUNTY","ROSCOE COLLEGIATE ISD",177901,"TRADITIONAL ISD/CSD","Male",304
"2013-2014",12,"FALLS COUNTY","ROSEBUD-LOTT ISD",073905,"TRADITIONAL ISD/CSD","Female",301
"2013-2014",12,"FALLS COUNTY","ROSEBUD-LOTT ISD",073905,"TRADITIONAL ISD/CSD","Male",334
"2013-2014",14,"FISHER COUNTY","ROTAN ISD",076904,"TRADITIONAL ISD/CSD","Female",152
"2013-2014",14,"FISHER COUNTY","ROTAN ISD",076904,"TRADITIONAL ISD/CSD","Male",150
"2013-2014",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"TRADITIONAL ISD/CSD","Female",22758
"2013-2014",13,"WILLIAMSON COUNTY","ROUND ROCK ISD",246909,"TRADITIONAL ISD/CSD","Male",23908
"2013-2014",13,"FAYETTE COUNTY","ROUND TOP-CARMINE ISD",075908,"TRADITIONAL ISD/CSD","Female",165
"2013-2014",13,"FAYETTE COUNTY","ROUND TOP-CARMINE ISD",075908,"TRADITIONAL ISD/CSD","Male",119
"2013-2014",08,"LAMAR COUNTY","ROXTON ISD",139908,"TRADITIONAL ISD/CSD","Female",77
"2013-2014",08,"LAMAR COUNTY","ROXTON ISD",139908,"TRADITIONAL ISD/CSD","Male",96
"2013-2014",04,"WALLER COUNTY","ROYAL ISD",237905,"TRADITIONAL ISD/CSD","Female",1023
"2013-2014",04,"WALLER COUNTY","ROYAL ISD",237905,"TRADITIONAL ISD/CSD","Male",1159
"2013-2014",10,"ROCKWALL COUNTY","ROYSE CITY ISD",199902,"TRADITIONAL ISD/CSD","Female",2420
"2013-2014",10,"ROCKWALL COUNTY","ROYSE CITY ISD",199902,"TRADITIONAL ISD/CSD","Male",2595
"2013-2014",14,"HASKELL COUNTY","RULE ISD",104903,"TRADITIONAL ISD/CSD","Female",66
"2013-2014",14,"HASKELL COUNTY","RULE ISD",104903,"TRADITIONAL ISD/CSD","Male",66
"2013-2014",03,"KARNES COUNTY","RUNGE ISD",128903,"TRADITIONAL ISD/CSD","Female",156
"2013-2014",03,"KARNES COUNTY","RUNGE ISD",128903,"TRADITIONAL ISD/CSD","Male",163
"2013-2014",07,"CHEROKEE COUNTY","RUSK ISD",037907,"TRADITIONAL ISD/CSD","Female",1092
"2013-2014",07,"CHEROKEE COUNTY","RUSK ISD",037907,"TRADITIONAL ISD/CSD","Male",1137
"2013-2014",10,"GRAYSON COUNTY","S AND S CISD",091914,"TRADITIONAL ISD/CSD","Female",415
"2013-2014",10,"GRAYSON COUNTY","S AND S CISD",091914,"TRADITIONAL ISD/CSD","Male",455
"2013-2014",20,"UVALDE COUNTY","SABINAL ISD",232902,"TRADITIONAL ISD/CSD","Female",270
"2013-2014",20,"UVALDE COUNTY","SABINAL ISD",232902,"TRADITIONAL ISD/CSD","Male",262
"2013-2014",07,"GREGG COUNTY","SABINE ISD",092906,"TRADITIONAL ISD/CSD","Female",667
"2013-2014",07,"GREGG COUNTY","SABINE ISD",092906,"TRADITIONAL ISD/CSD","Male",693
"2013-2014",05,"JEFFERSON COUNTY","SABINE PASS ISD",123913,"TRADITIONAL ISD/CSD","Female",215
"2013-2014",05,"JEFFERSON COUNTY","SABINE PASS ISD",123913,"TRADITIONAL ISD/CSD","Male",166
"2013-2014",09,"MONTAGUE COUNTY","SAINT JO ISD",169911,"TRADITIONAL ISD/CSD","Female",147
"2013-2014",09,"MONTAGUE COUNTY","SAINT JO ISD",169911,"TRADITIONAL ISD/CSD","Male",132
"2013-2014",12,"BELL COUNTY","SALADO ISD",014908,"TRADITIONAL ISD/CSD","Female",689
"2013-2014",12,"BELL COUNTY","SALADO ISD",014908,"TRADITIONAL ISD/CSD","Male",782
"2013-2014",08,"HOPKINS COUNTY","SALTILLO ISD",112909,"TRADITIONAL ISD/CSD","Female",129
"2013-2014",08,"HOPKINS COUNTY","SALTILLO ISD",112909,"TRADITIONAL ISD/CSD","Male",129
"2013-2014",10,"FANNIN COUNTY","SAM RAYBURN ISD",074917,"TRADITIONAL ISD/CSD","Female",250
"2013-2014",10,"FANNIN COUNTY","SAM RAYBURN ISD",074917,"TRADITIONAL ISD/CSD","Male",248
"2013-2014",15,"TOM GREEN COUNTY","SAN ANGELO ISD",226903,"TRADITIONAL ISD/CSD","Female",7342
"2013-2014",15,"TOM GREEN COUNTY","SAN ANGELO ISD",226903,"TRADITIONAL ISD/CSD","Male",7667
"2013-2014",20,"BEXAR COUNTY","SAN ANTONIO ISD",015907,"TRADITIONAL ISD/CSD","Female",26349
"2013-2014",20,"BEXAR COUNTY","SAN ANTONIO ISD",015907,"TRADITIONAL ISD/CSD","Male",27508
"2013-2014",20,"BEXAR COUNTY","SAN ANTONIO SCHOOL FOR INQUIRY & C",015820,"OPEN ENROLLMENT CHARTER","Female",227
"2013-2014",20,"BEXAR COUNTY","SAN ANTONIO SCHOOL FOR INQUIRY & C",015820,"OPEN ENROLLMENT CHARTER","Male",197
"2013-2014",20,"BEXAR COUNTY","SAN ANTONIO TECHNOLOGY ACADEMY",015823,"OPEN ENROLLMENT CHARTER","Female",38
"2013-2014",20,"BEXAR COUNTY","SAN ANTONIO TECHNOLOGY ACADEMY",015823,"OPEN ENROLLMENT CHARTER","Male",24
"2013-2014",07,"SAN AUGUSTINE COUNTY","SAN AUGUSTINE ISD",203901,"TRADITIONAL ISD/CSD","Female",390
"2013-2014",07,"SAN AUGUSTINE COUNTY","SAN AUGUSTINE ISD",203901,"TRADITIONAL ISD/CSD","Male",408
"2013-2014",01,"CAMERON COUNTY","SAN BENITO CISD",031912,"TRADITIONAL ISD/CSD","Female",5248
"2013-2014",01,"CAMERON COUNTY","SAN BENITO CISD",031912,"TRADITIONAL ISD/CSD","Male",5780
"2013-2014",02,"DUVAL COUNTY","SAN DIEGO ISD",066902,"TRADITIONAL ISD/CSD","Female",650
"2013-2014",02,"DUVAL COUNTY","SAN DIEGO ISD",066902,"TRADITIONAL ISD/CSD","Male",696
"2013-2014",19,"EL PASO COUNTY","SAN ELIZARIO ISD",071904,"TRADITIONAL ISD/CSD","Female",2042
"2013-2014",19,"EL PASO COUNTY","SAN ELIZARIO ISD",071904,"TRADITIONAL ISD/CSD","Male",2086
"2013-2014",15,"VAL VERDE COUNTY","SAN FELIPE-DEL RIO CISD",233901,"TRADITIONAL ISD/CSD","Female",5219
"2013-2014",15,"VAL VERDE COUNTY","SAN FELIPE-DEL RIO CISD",233901,"TRADITIONAL ISD/CSD","Male",5452
"2013-2014",01,"STARR COUNTY","SAN ISIDRO ISD",214902,"TRADITIONAL ISD/CSD","Female",111
"2013-2014",01,"STARR COUNTY","SAN ISIDRO ISD",214902,"TRADITIONAL ISD/CSD","Male",147
"2013-2014",13,"HAYS COUNTY","SAN MARCOS CISD",105902,"TRADITIONAL ISD/CSD","Female",3583
"2013-2014",13,"HAYS COUNTY","SAN MARCOS CISD",105902,"TRADITIONAL ISD/CSD","Male",3930
"2013-2014",01,"WILLACY COUNTY","SAN PERLITA ISD",245904,"TRADITIONAL ISD/CSD","Female",131
"2013-2014",01,"WILLACY COUNTY","SAN PERLITA ISD",245904,"TRADITIONAL ISD/CSD","Male",145
"2013-2014",15,"SAN SABA COUNTY","SAN SABA ISD",206901,"TRADITIONAL ISD/CSD","Female",358
"2013-2014",15,"SAN SABA COUNTY","SAN SABA ISD",206901,"TRADITIONAL ISD/CSD","Male",354
"2013-2014",18,"BREWSTER COUNTY","SAN VICENTE ISD",022903,"TRADITIONAL ISD/CSD","Female",17
"2013-2014",18,"BREWSTER COUNTY","SAN VICENTE ISD",022903,"TRADITIONAL ISD/CSD","Male",7
"2013-2014",17,"DAWSON COUNTY","SANDS CISD",058909,"TRADITIONAL ISD/CSD","Female",92
"2013-2014",17,"DAWSON COUNTY","SANDS CISD",058909,"TRADITIONAL ISD/CSD","Male",122
"2013-2014",16,"HUTCHINSON COUNTY","SANFORD-FRITCH ISD",117903,"TRADITIONAL ISD/CSD","Female",389
"2013-2014",16,"HUTCHINSON COUNTY","SANFORD-FRITCH ISD",117903,"TRADITIONAL ISD/CSD","Male",451
"2013-2014",11,"DENTON COUNTY","SANGER ISD",061908,"TRADITIONAL ISD/CSD","Female",1268
"2013-2014",11,"DENTON COUNTY","SANGER ISD",061908,"TRADITIONAL ISD/CSD","Male",1409
"2013-2014",15,"COLEMAN COUNTY","SANTA ANNA ISD",042903,"TRADITIONAL ISD/CSD","Female",121
"2013-2014",15,"COLEMAN COUNTY","SANTA ANNA ISD",042903,"TRADITIONAL ISD/CSD","Male",124
"2013-2014",04,"GALVESTON COUNTY","SANTA FE ISD",084909,"TRADITIONAL ISD/CSD","Female",2247
"2013-2014",04,"GALVESTON COUNTY","SANTA FE ISD",084909,"TRADITIONAL ISD/CSD","Male",2393
"2013-2014",02,"KLEBERG COUNTY","SANTA GERTRUDIS ISD",137904,"TRADITIONAL ISD/CSD","Female",285
"2013-2014",02,"KLEBERG COUNTY","SANTA GERTRUDIS ISD",137904,"TRADITIONAL ISD/CSD","Male",303
"2013-2014",01,"CAMERON COUNTY","SANTA MARIA ISD",031913,"TRADITIONAL ISD/CSD","Female",372
"2013-2014",01,"CAMERON COUNTY","SANTA MARIA ISD",031913,"TRADITIONAL ISD/CSD","Male",355
"2013-2014",01,"CAMERON COUNTY","SANTA ROSA ISD",031914,"TRADITIONAL ISD/CSD","Female",560
"2013-2014",01,"CAMERON COUNTY","SANTA ROSA ISD",031914,"TRADITIONAL ISD/CSD","Male",616
"2013-2014",11,"PALO PINTO COUNTY","SANTO ISD",182904,"TRADITIONAL ISD/CSD","Female",231
"2013-2014",11,"PALO PINTO COUNTY","SANTO ISD",182904,"TRADITIONAL ISD/CSD","Male",272
"2013-2014",10,"FANNIN COUNTY","SAVOY ISD",074911,"TRADITIONAL ISD/CSD","Female",129
"2013-2014",10,"FANNIN COUNTY","SAVOY ISD",074911,"TRADITIONAL ISD/CSD","Male",140
"2013-2014",20,"GUADALUPE COUNTY","SCHERTZ-CIBOLO-U CITY ISD",094902,"TRADITIONAL ISD/CSD","Female",6875
"2013-2014",20,"GUADALUPE COUNTY","SCHERTZ-CIBOLO-U CITY ISD",094902,"TRADITIONAL ISD/CSD","Male",7219
"2013-2014",15,"SCHLEICHER COUNTY","SCHLEICHER ISD",207901,"TRADITIONAL ISD/CSD","Female",284
"2013-2014",15,"SCHLEICHER COUNTY","SCHLEICHER ISD",207901,"TRADITIONAL ISD/CSD","Male",306
"2013-2014",20,"BEXAR COUNTY","SCHOOL OF EXCELLENCE IN EDUCATION",015806,"OPEN ENROLLMENT CHARTER","Female",678
"2013-2014",20,"BEXAR COUNTY","SCHOOL OF EXCELLENCE IN EDUCATION",015806,"OPEN ENROLLMENT CHARTER","Male",706
"2013-2014",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY",015827,"OPEN ENROLLMENT CHARTER","Female",385
"2013-2014",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY",015827,"OPEN ENROLLMENT CHARTER","Male",470
"2013-2014",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY D",015831,"OPEN ENROLLMENT CHARTER","Female",446
"2013-2014",20,"BEXAR COUNTY","SCHOOL OF SCIENCE AND TECHNOLOGY D",015831,"OPEN ENROLLMENT CHARTER","Male",568
"2013-2014",13,"FAYETTE COUNTY","SCHULENBURG ISD",075903,"TRADITIONAL ISD/CSD","Female",352
"2013-2014",13,"FAYETTE COUNTY","SCHULENBURG ISD",075903,"TRADITIONAL ISD/CSD","Male",358
"2013-2014",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"TRADITIONAL ISD/CSD","Female",499
"2013-2014",10,"KAUFMAN COUNTY","SCURRY-ROSSER ISD",129910,"TRADITIONAL ISD/CSD","Male",478
"2013-2014",17,"GAINES COUNTY","SEAGRAVES ISD",083901,"TRADITIONAL ISD/CSD","Female",291
"2013-2014",17,"GAINES COUNTY","SEAGRAVES ISD",083901,"TRADITIONAL ISD/CSD","Male",307
"2013-2014",06,"AUSTIN COUNTY","SEALY ISD",008902,"TRADITIONAL ISD/CSD","Female",1348
"2013-2014",06,"AUSTIN COUNTY","SEALY ISD",008902,"TRADITIONAL ISD/CSD","Male",1423
"2013-2014",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"OPEN ENROLLMENT CHARTER","Female",230
"2013-2014",02,"NUECES COUNTY","SEASHORE CHARTER SCHOOLS",178808,"OPEN ENROLLMENT CHARTER","Male",231
"2013-2014",13,"GUADALUPE COUNTY","SEGUIN ISD",094901,"TRADITIONAL ISD/CSD","Female",3634
"2013-2014",13,"GUADALUPE COUNTY","SEGUIN ISD",094901,"TRADITIONAL ISD/CSD","Male",3785
"2013-2014",17,"GAINES COUNTY","SEMINOLE ISD",083903,"TRADITIONAL ISD/CSD","Female",1342
"2013-2014",17,"GAINES COUNTY","SEMINOLE ISD",083903,"TRADITIONAL ISD/CSD","Male",1384
"2013-2014",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"OPEN ENROLLMENT CHARTER","Female",517
"2013-2014",04,"HARRIS COUNTY","SER-NINOS CHARTER SCHOOL",101802,"OPEN ENROLLMENT CHARTER","Male",496
"2013-2014",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"TRADITIONAL ISD/CSD","Female",285
"2013-2014",09,"BAYLOR COUNTY","SEYMOUR ISD",012901,"TRADITIONAL ISD/CSD","Male",286
"2013-2014",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"TRADITIONAL ISD/CSD","Female",781
"2013-2014",17,"LUBBOCK COUNTY","SHALLOWATER ISD",152909,"TRADITIONAL ISD/CSD","Male",805
"2013-2014",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"TRADITIONAL ISD/CSD","Female",188
"2013-2014",16,"WHEELER COUNTY","SHAMROCK ISD",242902,"TRADITIONAL ISD/CSD","Male",247
"2013-2014",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"TRADITIONAL ISD/CSD","Female",4916
"2013-2014",01,"HIDALGO COUNTY","SHARYLAND ISD",108911,"TRADITIONAL ISD/CSD","Male",5357
"2013-2014",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"OPEN ENROLLMENT CHARTER","Female",383
"2013-2014",20,"BEXAR COUNTY","SHEKINAH RADIANCE ACADEMY",015819,"OPEN ENROLLMENT CHARTER","Male",415
"2013-2014",07,"SHELBY COUNTY","SHELBYVILLE ISD",210903,"TRADITIONAL ISD/CSD","Female",400
"2013-2014",07,"SHELBY COUNTY","SHELBYVILLE ISD",210903,"TRADITIONAL ISD/CSD","Male",433
"2013-2014",04,"HARRIS COUNTY","SHELDON ISD",101924,"TRADITIONAL ISD/CSD","Female",3757
"2013-2014",04,"HARRIS COUNTY","SHELDON ISD",101924,"TRADITIONAL ISD/CSD","Male",4003
"2013-2014",06,"SAN JACINTO COUNTY","SHEPHERD ISD",204904,"TRADITIONAL ISD/CSD","Female",934
"2013-2014",06,"SAN JACINTO COUNTY","SHEPHERD ISD",204904,"TRADITIONAL ISD/CSD","Male",998
"2013-2014",10,"GRAYSON COUNTY","SHERMAN ISD",091906,"TRADITIONAL ISD/CSD","Female",3523
"2013-2014",10,"GRAYSON COUNTY","SHERMAN ISD",091906,"TRADITIONAL ISD/CSD","Male",3635
"2013-2014",03,"LAVACA COUNTY","SHINER ISD",143903,"TRADITIONAL ISD/CSD","Female",293
"2013-2014",03,"LAVACA COUNTY","SHINER ISD",143903,"TRADITIONAL ISD/CSD","Male",295
"2013-2014",14,"COMANCHE COUNTY","SIDNEY ISD",047905,"TRADITIONAL ISD/CSD","Female",65
"2013-2014",14,"COMANCHE COUNTY","SIDNEY ISD",047905,"TRADITIONAL ISD/CSD","Male",68
"2013-2014",19,"HUDSPETH COUNTY","SIERRA BLANCA ISD",115902,"TRADITIONAL ISD/CSD","Female",59
"2013-2014",19,"HUDSPETH COUNTY","SIERRA BLANCA ISD",115902,"TRADITIONAL ISD/CSD","Male",65
"2013-2014",05,"HARDIN COUNTY","SILSBEE ISD",100904,"TRADITIONAL ISD/CSD","Female",1297
"2013-2014",05,"HARDIN COUNTY","SILSBEE ISD",100904,"TRADITIONAL ISD/CSD","Male",1442
"2013-2014",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Female",87
"2013-2014",16,"BRISCOE COUNTY","SILVERTON ISD",023902,"TRADITIONAL ISD/CSD","Male",100
"2013-2014",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Female",245
"2013-2014",08,"BOWIE COUNTY","SIMMS ISD",019909,"TRADITIONAL ISD/CSD","Male",271
"2013-2014",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Female",1048
"2013-2014",02,"SAN PATRICIO COUNTY","SINTON ISD",205906,"TRADITIONAL ISD/CSD","Male",1156
"2013-2014",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Female",35
"2013-2014",11,"COOKE COUNTY","SIVELLS BEND ISD",049909,"TRADITIONAL ISD/CSD","Male",36
"2013-2014",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Female",398
"2013-2014",02,"BEE COUNTY","SKIDMORE-TYNAN ISD",013905,"TRADITIONAL ISD/CSD","Male",393
"2013-2014",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Female",636
"2013-2014",17,"LUBBOCK COUNTY","SLATON ISD",152903,"TRADITIONAL ISD/CSD","Male",675
"2013-2014",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Female",128
"2013-2014",11,"WISE COUNTY","SLIDELL ISD",249908,"TRADITIONAL ISD/CSD","Male",106
"2013-2014",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Female",209
"2013-2014",07,"ANDERSON COUNTY","SLOCUM ISD",001909,"TRADITIONAL ISD/CSD","Male",203
"2013-2014",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Female",880
"2013-2014",13,"BASTROP COUNTY","SMITHVILLE ISD",011904,"TRADITIONAL ISD/CSD","Male",924
"2013-2014",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Female",195
"2013-2014",17,"HOCKLEY COUNTY","SMYER ISD",110906,"TRADITIONAL ISD/CSD","Male",218
"2013-2014",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Female",247
"2013-2014",06,"BURLESON COUNTY","SNOOK ISD",026903,"TRADITIONAL ISD/CSD","Male",257
"2013-2014",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Female",1335
"2013-2014",14,"SCURRY COUNTY","SNYDER ISD",208902,"TRADITIONAL ISD/CSD","Male",1425
"2013-2014",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Female",21761
"2013-2014",19,"EL PASO COUNTY","SOCORRO ISD",071909,"TRADITIONAL ISD/CSD","Male",22756
"2013-2014",20,"BEXAR COUNTY","SOMERSET ISD",015909,"TRADITIONAL ISD/CSD","Female",1903
